KiosUsaha.com,https://www.google.co.id/maps/place/KiosUsaha.com/,https://lh5.googleusercontent.com/p/AF1QipMPYKrAD8stB1Lhop6kDOPk7_ck7jdwQDbj8EOT=w408-h724-k-no,Corporate office,"Dpn Perum.The Residence Jalan Inpres IX No.1, RT.002/RW.07, Larangan Utara, Kec. Larangan, Kota Tangerang, Banten 15154, Indonesia",kiosusaha.com,+62 812-8998-341,"QP6F+Q4 North Larangan, Tangerang City, Banten, Indonesia"
Durian Medan Alur Laut,https://www.google.co.id/maps/place/Durian+Medan+Alur+Laut/,https://lh5.googleusercontent.com/p/AF1QipNgmCQ7bMU21-p26A1UCFzK18wD15PX3F9K3tYf=w408-h281-k-no,Restaurant,"Jl. Samudra Oxfor II No.26A, RT.1/RW.6, Rawabadak Sel., Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14230, Indonesia",Menu,tokopedia.com,+62 812-1392-2634
Bunda Kiara Cake,https://www.google.co.id/maps/place/Bunda+Kiara+Cake/,https://lh5.googleusercontent.com/p/AF1QipMdFXXpgrj-ixsIMDAKLoOjnUlAGp_k8NIhGqOY=w408-h409-k-no,Cake shop,"Pergudangan 8 Blok RI, Jl. Raya Perancis, Desa Jatimulya, Dadap, Kosambi, Jatimulya, Kec. Kosambi, Tangerang, Banten 15211, Indonesia",+62 821-1350-1476,"WM6J+JX Jatimulya, Tangerang, Banten, Indonesia",Claim this business
Tripple A Durian (Grosir Durian),https://www.google.co.id/maps/place/Tripple+A+Durian+(Grosir+Durian)/,https://lh5.googleusercontent.com/p/AF1QipNU9w9NxbPG79V6PhcaR_hNrzu6eYfbSl8rynWo=w426-h240-k-no,Grocery store,"Gg. Cemp. I No.2, RT.7/RW.3, Galur, Kec. Johar Baru, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10530, Indonesia",+62 812-8286-8185,"RVF3+8Q Galur, Central Jakarta City, Jakarta, Indonesia",Claim this business
Otw Food Street,https://www.google.co.id/maps/place/Otw+Food+Street/,https://lh5.googleusercontent.com/p/AF1QipN6eaDbjZMGxKSW2jBeirdWEiiZdtK287hfsukK=w408-h392-k-no,Nasi goreng restaurant,"Jl. Raya Klp. Kopyor No.1, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",+62 21 4531245,"RWH3+WC East Kelapa Gading, North Jakarta City, Jakarta, Indonesia",Reviews
Win frozen,https://www.google.co.id/maps/place/Win+frozen/,https://lh5.googleusercontent.com/p/AF1QipP0xSfb1XTzcN2dT8eUYsAr2xxNOeq5UrSviLZr=w408-h725-k-no,Shop,"Jl. Lontar V No.18, RT.1/RW.10, Tugu Utara, Jakarta, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14260, Indonesia",+62 819-2844-4905,"VWH6+HH North Tugu, North Jakarta City, Jakarta, Indonesia",Reviews
durian 89 pademangan,https://www.google.co.id/maps/place/durian+89+pademangan/,https://geo3.ggpht.com/cbk?panoid=6DAAuY2WE8cfUOi65-XClA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=255.53685&pitch=0&thumbfov=100,Restaurant,"Jl. Pademangan Gg. 6, RT.5, Pademangan Tim., Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14410, Indonesia",+62 812-8642-2647,"VR5Q+VW East Pademangan, North Jakarta City, Jakarta, Indonesia",Claim this business
Sate Afrika H. Ismail Coulibaly,https://www.google.co.id/maps/place/Sate+Afrika+H.+Ismail+Coulibaly/,https://lh5.googleusercontent.com/p/AF1QipMv-BktZWBrIBu0IG0yc7md_O_SVGrurVS4WbMk=w426-h240-k-no,Satay restaurant,"Gading Food City Blok D #107, Jalan Taman Mandiri Indah, Kelapa Gading, Kota Jakarta Utara, RT.13/RW.18, RT.13/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",Closing soon:  11am–11pm,+62 818-981-094,"RWQ4+VW East Kelapa Gading, North Jakarta City, Jakarta, Indonesia"
Rumah Durian Harum,https://www.google.co.id/maps/place/Rumah+Durian+Harum/,https://lh5.googleusercontent.com/p/AF1QipPsgN7-Xk5l8rf2-OjPeEUJdCsXIE4GD39P_-_Z=w408-h306-k-no,Fruit parlor,"Jl. Panjang Arteri Klp. Dua Raya, RT.5/RW.8, Sukabumi Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520, Indonesia",rumahdurianharum.business.site,+62 21 53651249,"QQMG+66 South Sukabumi, West Jakarta City, Jakarta, Indonesia"
Seblak Jeletet Murni,https://www.google.co.id/maps/place/Seblak+Jeletet+Murni/,https://lh5.googleusercontent.com/p/AF1QipO1CEVAzchZL4bWoCm03cJQLJDH-qA2N9zg16MR=w408-h306-k-no,Sundanese restaurant,"Jl. Pademangan Raya No.RT.3, RT.5/RW.9, Pademangan Tim., Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 10720, Indonesia",business.site,+62 812-1087-1246,"VR5Q+JR East Pademangan, North Jakarta City, Jakarta, Indonesia"
Mochi - Mochi,https://www.google.co.id/maps/place/Mochi+-+Mochi/,https://lh5.googleusercontent.com/p/AF1QipPkmpcNmOEeCiNFjWThiLm5-CQDrWCOSiB47Y7y=w408-h305-k-no,Dessert shop,"Jl. Pluit Indah No.35, RT.15/RW.4, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",Opens at 10:00 am,+62 21 33527525,"VQMQ+HG Pluit, North Jakarta City, Jakarta, Indonesia"
Toko Mesin Maksindo Cakung Jakarta Timur,https://www.google.co.id/maps/place/Toko+Mesin+Maksindo+Cakung+Jakarta+Timur/,https://lh5.googleusercontent.com/p/AF1QipMm2cSDUhuclzM8X9NV4A1MzWclKCv0yPWTczCd=w426-h240-k-no,Food processing equipment,"Green Sedayu Bizpark Gs 1 No.2, Jl. Cakung Cilincing km2 Jakarta Timur RW.6, RW.6, East Cakung, Cakung, Jakarta, 13910, Indonesia",tokomesin.com,+62 812-3314-4166,"RWMV+H6 East Cakung, East Jakarta City, Jakarta, Indonesia"
Mochi Mochi,https://www.google.co.id/maps/place/Mochi+Mochi/,https://lh4.googleusercontent.com/proxy/ReZGwTqei2tZ1o5r-36J2vmba64I571fgGnvTN9rqJsh8UHPqbMHx7YfEZJs9vtxAR3HlIrClGC4xKs4ZDbkLpkLfCX-EDreWlAENfBmoPqB3dtNthg-M32bYxZb8K1BaoSWcLMY0HWB0ij30D5IWweNXyw3iA=w564-h240-k-no,Japanese confectionery shop,"Jl. Pluit Selatan Raya, RT.23/RW.8, Penjaringan, North Jakarta City, Jakarta 14440, Indonesia",Opens at 10:00 am,+62 878-7741-0707,"VQFR+47 Penjaringan, North Jakarta City, Jakarta, Indonesia"
Home Waffle,https://www.google.co.id/maps/place/Home+Waffle/,https://lh5.googleusercontent.com/p/AF1QipPtSbuKJaPpfyLYJ9RWJnt_zAmBsenNQFq2t0U7=w408-h408-k-no,Cafe,"Jl. Cempaka Sari II No.24, RT.10/RW.8, Harapan Mulya, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640, Indonesia",Menu,homewafflecaffe.business.site,+62 877-8653-8449
Bittersweet,https://www.google.co.id/maps/place/Bittersweet/,https://lh5.googleusercontent.com/p/AF1QipNm_uoXL7HYbDvQm_j9d_ni9GD1vGItXUkx9AQC=w408-h306-k-no,Bakery,"di depan Bittersweet by Najla, Jl. Kalibata Timur No.31, RT.9/RW.8, Kalibata, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740, Indonesia",Menu,business.site,+62 878-7746-9293
Pancake Durian Tangerang,https://www.google.co.id/maps/place/Pancake+Durian+Tangerang/,https://lh5.googleusercontent.com/p/AF1QipN92MUNK6q4Pi7g_ES2LK-420r5rl9I_Q6ciFmw=w408-h306-k-no,Deli,"Jl. Kp. Marga Jaya No.64, Pakulonan, Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15325, Indonesia",facebook.com,+62 859-3975-2676,"QM33+7H Pakulonan, South Tangerang City, Banten, Indonesia"
Francis Artisan Bakery,https://www.google.co.id/maps/place/Francis+Artisan+Bakery/,https://lh3.googleusercontent.com/proxy/Qx3QV8ourBoYUUFUd4D69_cydI4li1Q_dSZjAZO-u1Jt9ZfLlzU9UvyzN9FaEKxruJesl5jl2wU32RBgs3M93GSOMsyrxqemGdSDiPmSwLHVa0fk0eYqsastWH-5cljKAkvDbbzQVcczFvLA_iyw7gcYOOZLUXE=w408-h272-k-no,Bakery,"Lippo Mall Puri Phase 2, Lower Ground Floor, unit 35A–B, Jl. Puri Indah Raya Blok U1 CBD, Kembangan, RT.3/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",Opens at 10:00 am,francisartisanbakery.com,+62 21 22582762
Ice Cream Baltic,https://www.google.co.id/maps/place/Ice+Cream+Baltic/,https://lh5.googleusercontent.com/p/AF1QipM3f3-fTDKBWtc8N-GQw0TVGzfjZI3lnsXd_WZj=w408-h306-k-no,Ice cream shop,"Jalan Kramat Raya No.10, RW.1, Kramat, Senen, RT.2/RW.7, Kwitang, Senen, Kota Jakarta Pusat, Daerah, Khusus Ibukota, RT.2/RW.7, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10450, Indonesia",icecream-baltic.com,+62 21 3906409,"RRCR+5R Kwitang, Central Jakarta City, Jakarta, Indonesia"
Bang Budi Durian,https://www.google.co.id/maps/place/Bang+Budi+Durian/,https://geo2.ggpht.com/cbk?panoid=j-pb9bpxJwdf79gIfAfNWA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=278.95236&pitch=0&thumbfov=100,,"Jl. Boulevard Bukit Gading Raya, RT.15/RW.3, Klp. Gading Bar., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","RVVW+M5 West Kelapa Gading, North Jakarta City, Jakarta, Indonesia",Claim this business,Reviews
Baywalk Mall Pluit,https://www.google.co.id/maps/place/Baywalk+Mall+Pluit/,https://lh5.googleusercontent.com/p/AF1QipNzt4mTbUoiDjOcFcU55ZjIvNau0oXBEFCfLAuS=w408-h306-k-no,Shopping mall,"Jl. Pluit Karang Ayu 1 No.B1, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",baywalkmall.com,+62 21 29628000,"VQRH+VM North Jakarta, North Jakarta City, Jakarta, Indonesia"
Pancious - Mall Kelapa Gading,https://www.google.co.id/maps/place/Pancious+-+Mall+Kelapa+Gading/,https://lh5.googleusercontent.com/p/AF1QipM0VP2xjEXCbqiZTIVw9t6nQeMpJwWke3V5KmEO=w408-h306-k-no,Pancake restaurant,"Jl. Boulevard Raya No.3, RT.13/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",Opens at 10:00 am,pancious.com,+62 21 45853758
pan & co,https://www.google.co.id/maps/place/pan+%26+co/,https://lh5.googleusercontent.com/p/AF1QipNGXHclOxTFU-CDjZ168kKzTf0-QRdSNJF1qFl9=w408-h306-k-no,Pancake restaurant,"Jl. Boulevard Raya No.58A, RT.13/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",Opens at 10:00 am,panco.id,+62 21 24524838
Home Waffle,https://www.google.co.id/maps/place/Home+Waffle/,https://lh5.googleusercontent.com/p/AF1QipPtSbuKJaPpfyLYJ9RWJnt_zAmBsenNQFq2t0U7=w408-h408-k-no,Cafe,"Jl. Cempaka Sari II No.24, RT.10/RW.8, Harapan Mulya, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640, Indonesia",Menu,homewafflecaffe.business.site,+62 877-8653-8449
Blueberry Pancake House,https://www.google.co.id/maps/place/Blueberry+Pancake+House/,https://lh5.googleusercontent.com/p/AF1QipPm0Qkvv1D4Y3yfTTLiKpd-m83STnvgMa41gUzy=w408-h306-k-no,Pancake restaurant,"Jl. KH. Wahid Hasyim No.55A, RT.1/RW.4, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",+62 21 3904701,"RR6H+X8 Gondangdia, Central Jakarta City, Jakarta, Indonesia",Reviews
A+Coffee - Es Kopi Rumahan,https://www.google.co.id/maps/place/A%2BCoffee+-+Es+Kopi+Rumahan/,https://lh5.googleusercontent.com/p/AF1QipPMocy_tY6bDWoRnfpNm1Y5gn8FabUAO3ogIEVP=w426-h240-k-no,Coffee shop,"Blok O No 38, Jl. Muncang, RT.4/RW.11, Lagoa, Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14270, Indonesia","VWM3+PF Lagoa, North Jakarta City, Jakarta, Indonesia",Reviews,"PT DIAMOND COLD STORAGE
4.4(209)
Corporate office"
Mom's Recipe,https://www.google.co.id/maps/place/Mom's+Recipe/,https://lh5.googleusercontent.com/p/AF1QipORoGUC41rabpx0GCzEct__jeJ1rILc1uUo0ZgH=w408-h306-k-no,Cake shop,"Blok B9 Jalan Danau Indah Barat No.#3, RT.13/RW.11, Sunter Jaya, Tanjung Priok, North Jakarta City, Jakarta 14530, Indonesia",business.google.com,+62 21 65837553,"RVVH+GQ Sunter Jaya, North Jakarta City, Jakarta, Indonesia"
Pancious,https://www.google.co.id/maps/place/Pancious/,https://lh4.googleusercontent.com/proxy/7wHKOliEhh5vki6pZ5jIC-TF00fcx9RVjCLzZv6NsoUPkk056wOT3fX1LO7zBqLItAnPAtUnA1n18fmFCPZNrkekJZRgH7PXQy_9kMFEVlsOBS7ccqA3VNZ1EkZ3IXdOUdoXuwEO8KZ3HK6vvH_RCU4iXaScwl8=w564-h240-k-no,Pancake restaurant,"Grand Indonesia West Mall, Level 3A Unit ED 1-01A, Jalan MH. Thamrin No.1, Kebon Melati, Tanah Abang, Kb. Melati, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",Opens at 10:00 am,pancious.com,+62 21 23580936
Mimoosa Resto,https://www.google.co.id/maps/place/Mimoosa+Resto/,https://lh5.googleusercontent.com/p/AF1QipMh4dKgUF4zVvOnNoWwVBHu2A4KrhLEEgAqOZs=w408-h306-k-no,Fast food restaurant,"Gading Kirana Utara Blok A13 No. 33, RT.18/RW.8, Klp. Gading Bar., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",+62 21 45843251,"VW32+23 West Kelapa Gading, North Jakarta City, Jakarta, Indonesia",Reviews
Pancious,https://www.google.co.id/maps/place/Pancious/,https://lh3.googleusercontent.com/proxy/jBsP9w01SZdyq3gZmMahkhqIlmTHRV9s7YGCEkR_Vep3q_f7eb2ByaiH9ywR3CYfrdkIAS3LHKcJrj0oRLsPYnWIDyovF97P06zazFN9vLjUuVcis_Aysat1z8Ct9u6f5MLH-RuU7YzfecUjJiwXoXcqcDvmpHc=w408-h408-k-no,Western restaurant,"Jl. Pluit Selatan Raya No.1, RT.23/RW.8, 16, Penjaringan, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14440, Indonesia",Opens at 10:00 am,pancious.com,+62 21 66676737
Pancious,https://www.google.co.id/maps/place/Pancious/,https://lh5.googleusercontent.com/p/AF1QipMpCzRQfwIbkvIN8ngGwRPWPm8XZExiuQBoOLq1=w408-h306-k-no,Pancake restaurant,"Letjen S. Parman St, RT.3/RW.5, South Tanjung Duren, Grogol petamburan, West Jakarta City, Jakarta 11470, Indonesia",Opens at 10:00 am,pancious.com,+62 21 29200484
Durian Medan Alur Laut,https://www.google.co.id/maps/place/Durian+Medan+Alur+Laut/,https://lh5.googleusercontent.com/p/AF1QipNgmCQ7bMU21-p26A1UCFzK18wD15PX3F9K3tYf=w408-h281-k-no,Restaurant,"Jl. Samudra Oxfor II No.26A, RT.1/RW.6, Rawabadak Sel., Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14230, Indonesia",Menu,tokopedia.com,+62 812-1392-2634
Waroenk Normal,https://www.google.co.id/maps/place/Waroenk+Normal/,https://lh5.googleusercontent.com/p/AF1QipMtK1ZORpiJbaDJyxBsIsKYr9cC1iQo8V1PslN7=w408-h306-k-no,Restaurant,"Jl. Cemara Angin No.AA-24, RT.4/RW.1, Rawabadak Utara, Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14230, Indonesia",business.site,+62 831-2466-0846,"VWH2+8C North Rawabadak, North Jakarta City, Jakarta, Indonesia"
Emporium Pluit Mall,https://www.google.co.id/maps/place/Emporium+Pluit+Mall/,https://lh5.googleusercontent.com/p/AF1QipMKF-941XtS9cCdylZUlCkmpCByKapaa-_uTuR7=w408-h306-k-no,Shopping mall,"Jl. Pluit Selatan Raya No.15, Penjaringan, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14440, Indonesia",emporiumpluit.com,+62 21 66676288,"VQCR+X9 Penjaringan, North Jakarta City, Jakarta, Indonesia"
Pondok Rawit Sambal Malca - Maja,https://www.google.co.id/maps/place/Pondok+Rawit+Sambal+Malca+-+Maja/,https://lh5.googleusercontent.com/p/AF1QipO7zB5HLAthNGgkwRkq3eCER7zzHsoP5JDTwucT=w408-h306-k-no,Restaurant,"Jl. Maja No.38, RW.4, Lagoa, Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14270, Indonesia",Claim this business,Reviews,About this data
Pancake Durian Arsya,https://www.google.co.id/maps/place/Pancake+Durian+Arsya/,https://lh5.googleusercontent.com/p/AF1QipPVzkG0A9iOmCdzv1uH8vDzOyQRUsyrhqxAnt8W=w427-h240-k-no,Frozen food manufacturer,"Gg. Amal IV No.53, RW.11, Pela Mampang, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12720, Indonesia",tokopedia.com,+62 812-1261-2284,"QR37+HP Pela Mampang, South Jakarta City, Jakarta, Indonesia"
Kedai Tjikini,https://www.google.co.id/maps/place/Kedai+Tjikini/,https://lh5.googleusercontent.com/p/AF1QipOyO6aoWMdKZCcIe7kCB-roGo5EdbJSWHqQySlp=w426-h240-k-no,Coffee shop,"Jl. Cikini Raya No.17, RT.16/RW.1, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330, Indonesia",tjikini.com,+62 21 31935521,"RR6P+WP Cikini, Central Jakarta City, Jakarta, Indonesia"
DAPOER OVEN,https://www.google.co.id/maps/place/DAPOER+OVEN/,https://lh5.googleusercontent.com/p/AF1QipOeYnAC_AWnVOPEBt4X0ChLcvC34v9ugDsbyBUZ=w408-h317-k-no,Cafe,"Jl. Walang Baru Raya No.44, RT.7, RT.7/RW.15, Tugu Utara, Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14260, Indonesia",business.google.com,+62 858-1491-5938,"VWH3+8P North Tugu, North Jakarta City, Jakarta, Indonesia"
Gado-Gado Mei Mei,https://www.google.co.id/maps/place/Gado-Gado+Mei+Mei/,https://lh5.googleusercontent.com/p/AF1QipPbTV36cRbUGDMVKjj6JjrS5bfXNwGu_32l1tyc=w426-h240-k-no,Salad shop,"Jl. Agung Utara 3 Blok A36C No. 9, RT.10/RW.9, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",+62 21 64716393,"VV66+F3 Sunter Agung, North Jakarta City, Jakarta, Indonesia",Claim this business
RM. Krekot (d/h. Kuo Thie),https://www.google.co.id/maps/place/RM.+Krekot+(d%2Fh.+Kuo+Thie)/,https://lh5.googleusercontent.com/p/AF1QipPPsFz-EDHBteo0zAnLQpKX3OVpA1FPNy7EEs7B=w408-h306-k-no,Chinese restaurant,"Jl. Krekot Bunder Raya No.14, Ps. Baru, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710, Indonesia",Menu,restokrekot.com,+62 21 3843972
IndoTaste Authentic,https://www.google.co.id/maps/place/IndoTaste+Authentic/,https://lh5.googleusercontent.com/p/AF1QipNTes0Q7rsadgtveUdUw2cPslIKq4Yy8GlE7y6H=w408-h544-k-no,Restaurant,"Jl. Taman Pluit Kencana Selatan No.37, RT.4/RW.6, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",instagram.com,+62 21 6628756,"VQHQ+PW Pluit, North Jakarta City, Jakarta, Indonesia"
Emporium Pluit Mall,https://www.google.co.id/maps/place/Emporium+Pluit+Mall/,https://lh5.googleusercontent.com/p/AF1QipMKF-941XtS9cCdylZUlCkmpCByKapaa-_uTuR7=w408-h306-k-no,Shopping mall,"Jl. Pluit Selatan Raya No.15, Penjaringan, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14440, Indonesia",emporiumpluit.com,+62 21 66676288,"VQCR+X9 Penjaringan, North Jakarta City, Jakarta, Indonesia"
Pancious,https://www.google.co.id/maps/place/Pancious/,https://lh3.googleusercontent.com/proxy/QKX6HErP13LL5Kdy_e3hn9oFBg2i_sWK3G--JfI1uolga8u0RNB1NigyRHoD9azp6sbWT-h225VkmsNMjijPUdiC9RYKgF1zh63e2cR4n-tAK29D94RMHeWOsHD58o0bBaR1_T0WxVAnfS9JJqz8wmXIISd0xA=w426-h240-k-no,Italian restaurant,"Jl. Jend. Sudirman No.52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia",Opens at 10:00 am,pancious.com,+62 21 57973360
Spumante All Day Dining,https://www.google.co.id/maps/place/Spumante+All+Day+Dining/,https://lh5.googleusercontent.com/p/AF1QipNIiaQXHfbf_qXxqEWpUz18BNWbhBfju6aVhVO6=w408-h272-k-no,Italian restaurant,"Jl. Teuku Cik Ditiro No.50, RT.10/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",+62 21 3106188,"RR2P+7R Menteng, Central Jakarta City, Jakarta, Indonesia",Reviews
Penang Bistro - Grand Indonesia,https://www.google.co.id/maps/place/Penang+Bistro+-+Grand+Indonesia/,https://lh4.googleusercontent.com/proxy/eVe9PDuF_8uXz_GWMZKB8qn8AZrIxPKJ7e_HuTZsuVjFKQ7jdbf_VmJ_pEA7AH8x0jr7ViL9X4SZMUA9HkN5ztiO4ITWeMPUPo9wbOtSfCLkvRXufgGoRYCaSOOphS4blFV_C7FBZC98ioxISQAaj5givX75zEc=w408-h273-k-no,Malaysian restaurant,"Grand Indonesia West Mall Lt.3A Unit ED-1/10, Jalan M.H. Thamrin No.1, Kb. Melati, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240, Indonesia",Opens at 11:00 am,arenacorp.com,+62 21 23580958
Pondok Rawit Sambal Malca - Maja,https://www.google.co.id/maps/place/Pondok+Rawit+Sambal+Malca+-+Maja/,https://lh5.googleusercontent.com/p/AF1QipO7zB5HLAthNGgkwRkq3eCER7zzHsoP5JDTwucT=w408-h306-k-no,Restaurant,"Jl. Maja No.38, RW.4, Lagoa, Kec. Koja, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14270, Indonesia",Claim this business,Reviews,About this data
Korbeq By Stevan Meat Shop,https://www.google.co.id/maps/place/Korbeq+By+Stevan+Meat+Shop/,https://lh5.googleusercontent.com/p/AF1QipMVGvodpQgYV0FmOWoWSNy-3GdInVpVFMiDxUiR=w408-h408-k-no,Korean restaurant,"Rukan Crown Golf Mediterania Blok A No. 8, Jl. Marina Indah Golf, RT.6/RW.2, Kamal Muara, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14460, Indonesia",+62 21 29424825,"VPQR+5W Kamal Muara, North Jakarta City, Jakarta, Indonesia",Claim this business
Bunga Rampai,https://www.google.co.id/maps/place/Bunga+Rampai/,https://lh5.googleusercontent.com/p/AF1QipNwndzVk5u-Q5cfR5XRs1Vll1W53Itdn2aGiT_A=w426-h240-k-no,Indonesian restaurant,"Jl. Teuku Cik Ditiro No.35, RT.10/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",pakisculinary.com,+62 21 31926224,"RR2P+HW Menteng, Central Jakarta City, Jakarta, Indonesia"
Roemah Kopi Sandjaja,https://www.google.co.id/maps/place/Roemah+Kopi+Sandjaja/,https://lh5.googleusercontent.com/p/AF1QipP-RhYP8cHIARNukAxVUhOJ3C9VaM9nNoSQtxIV=w408-h306-k-no,Cafe,"Jl. Puspa Gading No.46B, Pegangsaan Dua, Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia",business.site,+62 21 4528161,"RWH8+J3 Pegangsaan Dua, North Jakarta City, Jakarta, Indonesia"
Little Ubud Sunter,https://www.google.co.id/maps/place/Little+Ubud+Sunter/,https://lh5.googleusercontent.com/p/AF1QipP-6p27Q-E-GnOUjG9PQjxx3jweWYyTm9DQldnu=w408-h306-k-no,Balinese restaurant,"Ruko Sunter Paradise, Jl. Danau Sunter Utara No.41, RT.1/RW.19, Sunter Agung, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia",business.site,+62 21 65831234,"VV69+V5 Sunter Agung, North Jakarta City, Jakarta, Indonesia"
Senyum Indonesia,https://www.google.co.id/maps/place/Senyum+Indonesia/,https://lh4.googleusercontent.com/proxy/-LOKxYZWCbxz3vaBupLk2n7uRZjRKLoAq9_ceqLNp8LYq3r71s0Cl7ngbvHezVseJ_gfAUtlMIp9uc9H7ma2no5ZCUFiCt5rgWvI8yPqxUEetSzyeNNtf615gIwsdJvPDNotjcjLDZI2NrOgaPU_8wfOUigpdA=w408-h272-k-no,Indonesian restaurant,"Jalan Teluk Betung No.45 RT.4/RW.1, Kebon Melati, Tanah Abang, RT.4/RW.1, Kb. Melati, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230, Indonesia",+62 21 3146091,"RR3C+J8 Kebon Melati, Central Jakarta City, Jakarta, Indonesia",Claim this business
Raa Cha Suki & BBQ,https://www.google.co.id/maps/place/Raa+Cha+Suki+%26+BBQ/,https://lh5.googleusercontent.com/p/AF1QipNmWPWnV1p878l0WQgV_-lWN4bC9_NUX_wJfxbN=w408-h306-k-no,Thai restaurant,"Green Pramuka Square Lt. GF. Kav. 49 Jalan Jenderal Ahmad Yani RT.14/RW.08 Utan Kayu Utara Cemp. Putih, RT.16/RW.9, Kayu Putih, Jakarta, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13120, Indonesia",Opens at 10:00 am,+62 21 22423372,"RV6F+4Q Kayu Putih, East Jakarta City, Jakarta, Indonesia"
